"eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
200302230002,2003,2,23,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","02/23/2003: Before dusk local time, HAMAS fired three Qassam rockets from the northeastern Gaza Strip into Israel. The rockets landed in the Israeli border town of Sderot. One landed near a crowded shopping center but did not explode. Each rocket carried a warhead with 12 pounds of explosives and has a range of around three miles. No one was injured in the attack.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","State of Israel","Town of Sderot",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","Unknown",0,NA,NA,0,NA,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Three Qassam rockets were fired.  Each had a 12-pound warhead with explosives, and a range of around three miles.",0,0,0,0,0,0,-9,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","Ben Lynfield, ""Seven Killed as Israelis Raid Gaza Strip Town in Bid to Halt Rockets,"" The Scotsman, February 24, 2003.","Ibrahim Barzak, ""Israeli troops dig into Gaza town after eight Palestinians, Israeli soldier die in Gaza,"" AP, February 24, 2003.","","CETIS",1,0,0,1,""
200303030001,2003,3,3,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","03/03/2003: HAMAS fired Qassam rockets at Sderot, Israel, where no injuries or damages were reported. One rocket landed in open space, while two more fell short and landed on the Palestinian side of the Gaza Strip border.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Sderot, Israel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","Sources speculated that HAMAS fired rockets in retaliation of an overnight Israeli army raid on the Gaza Strip in which eight Palestinians were killed.",0,NA,NA,0,NA,NA,1,7,"Posted to website, blog, etc.",NA,NA,"",NA,NA,"",-9,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Qassam 2 rockets were used in the incident.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"The number of rockets used are contested by sources.","Ross Dunn, ""Palestinians Fire Rockets After Israeli Army Operation Leaves 8 Dead,"" Voice of America News, March 3, 2003.","""Palestinian Rockets Fired at Southern Israeli Town,"" Agence France Presse, March 3, 2003.","""HAMAS Fires Rockets at Southern Israeli Town,"" Xinhua News Agency, March 3, 2003.","CETIS",1,0,0,1,""
200303050002,2003,3,5,"",0,"",97,"Israel",10,"Middle East & North Africa","Haifa","Haifa",32.793921,34.990615,1,0,"","03/05/2003: A HAMAS suicide bomber killed 15, including an American girl, and injured 55 after blowing himself up on a city bus in the residential neighborhood of Carmelia in Haifa, Israel. Many of the victims were students from the nearby Haifa University.",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",99,"Bus (excluding tourists)","Egged Bus Company","Bus No. 27 in Haifa, Israel",97,"Israel",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians on Bus No. 27 in Haifa, Israel",999,"Multinational",4,"Military",NA,"","","",97,"Israel","Hamas (Islamic Resistance Movement)","","","","","","Unknown",0,NA,NA,0,1,0,1,1,"Letter",NA,NA,"",NA,NA,"",-9,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","More than 100 pounds of explosives were used in the attack.",15,1,1,55,0,0,1,3,"Minor (likely < $1 million)",NA,"The bomb destroyed the roof and sides of the bus and shattered windows of nearby cars and homes.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"A letter found on the bus after the explosion outlined Kawasme's suicide plan and praised the September 11th attacks. The bus driver said Kawasme waited to detonate the bomb until the bus made a stop in order to maximize casualties.","Dan Ephron, “Bus Bombing Kills 15 in Israel, 55 Hurt in First Suicide Attack in 2 Months,” The Boston Globe, March 6, 2003.","Alan Philps and Ohad Gozani, “Suicide Bomber Kills 15 Israelis on Bus,” The Daily Telegraph, March 6, 2003.","“HAMAS Claims Responsibility for Haifa Suicide Bombing,” Xinhua News Agency, March 6, 2003.","CETIS",1,1,1,1,""
200303050008,2003,3,5,"",0,"",97,"Israel",10,"Middle East & North Africa","Central","Maccabim",31.892497,35.034202,1,0,"","03/05/2003: A Molotov cocktail was thrown by unknown assailants at a passenger car and a Border Police jeep This incident occurred on a road near Maccabim, Israel. No injuries occurred as the bottle smashed on the road.",1,1,1,0,NA,"",0,0,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians near Maccabim, Israel",97,"Israel",3,"Police",25,"Police Security Forces/Officers","Israel Border Police","Israel Border Police near Maccabim, Israel",97,"Israel",NA,"",NA,"","","",NA,"","Unknown","","","","","","Unknown",0,NA,NA,0,NA,0,0,NA,"",NA,NA,"",NA,NA,"",NA,8,"Incendiary",19,"Molotov Cocktail/Petrol Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A Molotov cocktail was thrown at the vehicles.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“IDF Detains 20 Palestinians, Razes House; No One Hurt by Molotov Thrown at Car,” Voice of Israel, March 5, 2003.","","","CETIS",-9,-9,0,-9,""
200303060003,2003,3,6,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","03/06/2003: HAMAS fired Qassam rockets into Sderot, Israel, causing no injuries or damage. The rockets landed in fields outside of the town and HAMAS claimed that it had fired five rockets.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Sderot, Israel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","Sources speculated that the attack was a retaliation for an Israeli military offensive in the Jabalya refugee camp that began after midnight on March 6, 2003.",0,NA,NA,0,NA,0,1,1,"Letter",NA,NA,"",NA,NA,"",-9,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Qassam 2 rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“Palestinian Rockets Fired at Southern Israeli Town, No Injuries,” Agence France Presse, March 6, 2003.","“Hamas Fires Rockets at Israel’s Southern Town,” Xinhua News Agency, March 6, 2003.","Ross Dunn, “Israel-Palestinians Update,” Voice of America News, March 6, 2003.","CETIS",1,0,0,1,""
200303090001,2003,3,9,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","03/09/2003: HAMAS fired four Qassam rockets into Sderot, Israel, causing no injuries or damage when they landed in nearby open fields.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Sderot, Israel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","Sources speculated that the attack was in retaliation for the assassination of HAMAS leader Ibrahim Al Maqadma.",0,NA,NA,0,NA,0,1,1,"Letter",NA,NA,"",NA,NA,"",-9,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Four Qassam rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF in ‘High Alert,’ Patrols Boosted Near Ministers’ Homes; 3 Qassams Hit Sederot,” Voice of Israel, March 9, 2003.","Jacques Pinto, “Hamas Fires Rockets from Gaza, as Israel Destroys Militants’ Homes,” Agence France Presse, March 9, 2003.","“Hamas Fires Mortar Shells in Reprisal for Israeli Assassination,” Xinhua News Agency, March 9, 2003.","CETIS",1,0,0,1,""
200303170003,2003,3,17,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","03/17/2003: HAMAS fired al-Qassam rockets into Sderot, Israel, slightly damaging a parked bus, but injuring no one. The attack came hours after Israeli raids on Gaza towns.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Sderot, Israel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","Unknown",0,NA,NA,0,NA,0,1,7,"Posted to website, blog, etc.",NA,NA,"",NA,NA,"",-9,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","One to five rockets were used in the attack; sources disagree on the number.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"A bus was slightly damaged by a rocket.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","Adel Zaanoun, “Israeli Forces Kill 10, Including Toddler, in Raids on Gaza Towns,” Agence France Presse, March 17, 2003.","Ibrahim Barzak, “Islamic Militant Killed in Shootout with Palestinian Security Forces,” Associated Press, March 20, 2003.","“Roundup: Israeli Troops Kill 10 Palestinians in Gaza Strip Raids,” Deutsche Presse Agentur, March 17, 2003.","CETIS",1,0,0,1,""
200303230003,2003,3,23,"",0,"",97,"Israel",10,"Middle East & North Africa","Haifa","Katzir",32.488056,35.101944,1,0,"","03/23/2003: Palestinian gunmen opened fire on the West Bank settlement of Katzir, causing no injuries or damage.",1,1,1,0,NA,"",0,0,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Katzir",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinian Extremists","","","","","","Unknown",0,NA,NA,0,NA,0,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",5,"Unknown Gun Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“Terrorists Fire at Israeli Car on W. Bank, Nobody Hurt; Curfew Imposed on Janin,” Voice of Israel, March 23, 2003.","“Palestinian Gunmen Open Fires on Israeli Village,” Agence France Presse, March 23, 2003.","","CETIS",1,0,0,1,""
200303270003,2003,3,27,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","03/27/2003: HAMAS fired three Qassam rockets into Sderot, Israel, causing no injuries or damage after the rockets landed in open space. HAMAS claimed the attack was in retaliation for an Israeli dawn raid on Beit Hanun, which killed two Palestinians.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Sderot, Israel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","HAMAS claimed the attack was in retaliation for an Israeli dawn raid on Beit Hanun, which killed two Palestinians.",0,NA,NA,0,NA,0,1,10,"Unknown",NA,NA,"",NA,NA,"",-9,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","HAMAS fired three Qassam rockets.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“Terrorist Arrested in Red Cross Office, No Injuries by Qassam on Sederot,” Voice of Israel, March 27, 2003.","“Four Injured by Israeli Gunfire in Gaza Strip,” Agence France Presse, March 27, 2003.","","CETIS",1,0,0,1,""
200303300001,2003,3,30,"",0,"",97,"Israel",10,"Middle East & North Africa","Central","Netanya",32.330281,34.852969,1,0,"The incident occurred at the Café London in the city.","03/30/2003: A Palestinian Islamic Jihad (PIJ) suicide bomber blew himself up outside of Café London in Netanya, Israel, injuring 26 people, but killing only himself. The man had tried to enter the café, but police had prevented him from doing so; only windows were shattered. PIJ said that the attack was a ""gift for the embattled people of Iraq"" and to mark the Arab Israeli Land Day, an annual protest against discrimination aimed at the Arab minority in Israel.",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",NA,"","Civilians","Civilians in Netanya, Israel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinian Islamic Jihad (PIJ)","","","","","","PIJ said that the attack was a ""gift for the embattled people of Iraq"" and to mark the Arab Israeli Land Day, an annual protest against discrimination aimed at the Arab minority in Israel.",0,NA,NA,0,1,0,1,9,"Other",NA,NA,"",NA,NA,"",-9,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,0,1,26,0,0,1,3,"Minor (likely < $1 million)",NA,"The explosion shattered windows to the café.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"Palestinian Islamic Jihad (PIJ) released a statement claiming responsibility.","“30 Wounded in Suicide Attack, 20 Pinpointed Warnings of Terror Plans,” Voice of Israel Network, March 30, 2003.","“Iraq War: Islamic Jihad Says Suicide Bombers have Arrived in Baghdad,” AFX News, March 30, 2003.","Claire Snegaroff, “Suicide Bomber Injures 26 in Israeli Café as “Gift” to Iraqi People,” Agence France Presse, March 30, 2003.","CETIS",1,0,0,1,""
200304150002,2003,4,15,"",0,"",97,"Israel",10,"Middle East & North Africa","Gaza Strip","Karni Crossing",31.348022,34.491093,1,0,"","04/15/2003: A Palestinian gunman opened fire and threw fragmentation grenades at a group of Israeli workers at the Qarni crossing in the Gaza Strip. Two Israelis were killed and three were wounded in the incident; the Palestinian gunman was also killed in the incident. HAMAS reported that one of its militants, Mohamed Younis, carried out the attack.",1,1,1,0,NA,"",0,1,0,2,"Armed Assault",3,"Bombing/Explosion",NA,"",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Civilians","Indiscriminate Israeli civilians at the Qarni crossing in the Gaza Strip, Palestine",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","HAMAS reported that Mohamed Younis carried out the shooting in retaliation for the killing of Sado Al Arabeed, a top HAMAS militant who was killed on April 8, 2003, by an Israeli air strike.",0,NA,NA,0,1,0,1,10,"Unknown",NA,NA,"",NA,NA,"",-9,5,"Firearms",5,"Unknown Gun Type",6,"Explosives",7,"Grenade",NA,"",NA,"",NA,"",NA,"","An unspecified rifle and fragmentation grenades were used in the attack.",3,0,1,3,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“2 Israelis Killed, 3 Wounded in Gaza Shooting Attack; Israeli Arab Shot by IDF,” Voice of Israel Network B, April 15, 2003.","“Palestinian gunman kills two Israelis, shot dead at border crossing,” Deutsche Presse-Agentur, April 15, 2003.","","CETIS",1,0,0,1,""
200304200001,2003,4,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sederot",31.5282,34.596382,1,0,"","04/20/2003: HAMAS claimed responsibility for launching mortars in to Sederot from the Gaza Strip, apparently targeted Israel Defense Forces. HAMAS claimed the attack was in response to the Israeli invasion of the city of Rafa. No one was killed or injured in the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Israel Defense Forces (IDF)","IDF near Sederot",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","The attack was in response to Israel's invasion of the city of Rafa.",0,NA,NA,0,NA,NA,1,7,"Posted to website, blog, etc.",NA,NA,"",NA,NA,"",-9,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,-9,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“High Alert Continues; Mortars Fired in Gaza; Suicide Bomber Detained,” Voice of Israel, April 21, 2003.","Anat Ben-Sayyid, “IDF Demolishes Homes of 2 'Terrorists,' Missile Fired at Southern Israel,” Ynet, April 23, 2003.","“HAMAS Statement on Shelling of Israeli Settlement of Sederot” (Internet) Palestinian Information Center, April 20, 2003.","CETIS",1,0,0,1,""
200304240001,2003,4,24,"",0,"",97,"Israel",10,"Middle East & North Africa","Central","Kefar Sava",32.178344,34.907985,1,0,"","04/24/2003: Suicide bomber Ahmad Khatib killed himself and one Israeli security guard and injured at least 13 others at the entrance to a train station in Kefar Saba, Israel. Khatib detonated the explosives strapped to his body when security guard Alexander Kostyuk stopped him before he could enter the train station and demanded to see his ID card. A Nablus wing of Al-Aqsa claimed responsibility, but a spokesman for the main leadership of the Al-Aqsa Brigades claimed that his organization was not responsible and blamed the attack on a splinter group. The bombing came just 24 hours after new Palestinian Prime Minister Mahmoud Abbbas resolved his differences with Yasser Arafat.",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",100,"Train/Train Tracks/Trolley","Civilians at a train station","Civilians at a train station in Kefar Saba",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Al-Aqsa Martyrs Brigade","","","","","","Unknown",1,NA,NA,0,1,0,1,10,"Unknown",NA,NA,"",NA,NA,"",-9,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",2,0,1,9,0,0,-9,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","“France condemns suicide bombing in northern Israel,” AFP, April 24, 2003.","Uri Dan, “10 Hurt By Israel Terror Bomb,” The New York Post, April 24, 2003.","Justin Huggler, “Suicide Bombing Sends Warning to Palestinian PM,” The Independent, April 25, 2003.","CETIS",1,0,0,1,""
200304300001,2003,4,30,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","04/30/2003: A suicide bomber attacked a Tel Aviv cafe and killed three people, including the bomber, and injured dozens. The bomb was reportedly loaded with nails. The bomber was stopped before entering the establishment by a guard. The attack came just hours after Palestinians approved Mahmoud Abbas as their first prime minister. Both Al-Aqsa Martyrs Brigades and Izz-al-Din al-Qassam Brigades claimed responsibility for the attack in a phone call to Agence France Presse.",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",NA,"","Civilians","Civilians",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Al-Aqsa Martyrs Brigade","","Hamas (Islamic Resistance Movement)","Ezzedine al-Qassam Brigades","","","Unknown",1,1,NA,0,1,0,1,2,"Call (post-incident)",1,2,"Call (post-incident)",NA,NA,"",0,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","The bomb was packed with nails.",4,0,1,NA,0,0,1,4,"Unknown",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","Margaret Coker, “Suicide blast kills 3 in Israel,” The Atlanta Journal-Constitution, April 30, 2003.","Deborah Blackor, “Terror Attack in Tel Aviv 3 killed after Abbas' new cabinet is OKd,” Daily News, April 30, 2003.","“Al-Aqsa, Al-Qassam Claim Tel Aviv Cafe Operation,” Al-Jazirah, April 30, 2003.","CETIS",1,0,0,1,""
